epoch,lr,loss,iou,val_loss,val_iou
929,0.001,0.164868198,0.773103971,0.20443131,0.830578066
930,0.001,0.164313585,0.811425159,0.205329731,0.829533818
931,0.001,0.167600267,0.79326054,0.216606826,0.826314371
932,0.001,0.172952071,0.766614063,0.210433424,0.827013071
933,0.001,0.143583894,0.812238115,0.212124079,0.828486647
934,0.001,0.155653521,0.795689821,0.219537288,0.82620451
935,0.001,0.146959633,0.797653763,0.215535805,0.82770928
936,0.001,0.162100397,0.794325548,0.223271057,0.825771521
937,0.001,0.205957487,0.726360535,0.232293755,0.822585005
938,0.001,0.15161778,0.806889205,0.226740032,0.824986479
939,0.001,0.160604201,0.792804698,0.226104498,0.826572668
940,0.001,0.156033568,0.787236364,0.22395888,0.82747223
941,0.001,0.136677846,0.815172408,0.264239699,0.819346747
942,0.001,0.141161293,0.833453561,0.263381511,0.819944296
943,0.001,0.146324135,0.843121506,0.270312041,0.817859093
944,0.001,0.154371895,0.802057256,0.312422425,0.808034982
945,0.001,0.15952646,0.805439257,0.325191855,0.80405664
946,0.001,0.156031795,0.801392818,0.310884565,0.808490875
947,0.001,0.167147182,0.761457711,0.264190942,0.818191721
948,0.001,0.169318318,0.797359303,0.258537889,0.819834531
949,0.001,0.142911393,0.813431741,0.273693055,0.815986042
950,0.001,0.146258429,0.808124154,0.263621747,0.819481583
951,0.001,0.145806819,0.81823664,0.261055797,0.819940964
952,0.001,0.152867153,0.787111031,0.232592881,0.825357162
953,0.001,0.160355151,0.798138202,0.258017927,0.819920449
954,0.001,0.145007141,0.801200266,0.241391331,0.82218243
955,0.001,0.165196158,0.813836934,0.229238003,0.825188072
956,0.001,0.143185265,0.830545026,0.246437222,0.82183003
957,0.001,0.142105117,0.806344395,0.236560598,0.822752611
958,0.001,0.167629264,0.763288214,0.239946276,0.821679836
959,0.001,0.160341986,0.804193126,0.240586206,0.821032111
960,0.001,0.133030638,0.818210486,0.232864588,0.823100205
961,0.001,0.153694026,0.799656153,0.224121734,0.824287872
962,0.001,0.15725325,0.797716687,0.224352598,0.823424783
963,0.001,0.15640261,0.789916765,0.21328786,0.82512606
964,0.001,0.137814317,0.818098739,0.218167096,0.824606627
965,0.001,0.156158015,0.795225911,0.208690032,0.826564509
966,0.001,0.157567032,0.803639461,0.207972333,0.826498929
967,0.001,0.157031,0.786479358,0.213476434,0.825750658
968,0.001,0.174356505,0.797671484,0.209700897,0.827677225
969,0.001,0.140442129,0.829115594,0.218357801,0.826637791
970,0.001,0.153457485,0.818832748,0.218940556,0.826329773
971,0.001,0.135054775,0.820717918,0.244665176,0.819960754
972,0.001,0.147944726,0.818317692,0.236759335,0.82196412
973,0.001,0.155950963,0.799845282,0.235180393,0.822705472
974,0.001,0.14640547,0.782004883,0.233060867,0.822882648
975,0.001,0.160821423,0.788726174,0.240295246,0.821229964
976,0.001,0.145083569,0.815385029,0.254953146,0.816740232
977,0.001,0.138743028,0.805694753,0.257534623,0.815242243
978,0.001,0.154543221,0.808295988,0.268544555,0.81288143
979,0.001,0.149315327,0.810223438,0.251612127,0.817919233
980,0.001,0.169434004,0.748778174,0.245072186,0.819490467
981,0.001,0.139226809,0.832600703,0.260351837,0.814925861
982,0.001,0.129763152,0.834302218,0.27572313,0.811864407
983,0.001,0.143255919,0.813900796,0.275986791,0.812657259
984,0.001,0.146032915,0.814433619,0.255123079,0.817607666
985,0.001,0.140091129,0.813645857,0.248131067,0.820278503
986,0.001,0.131199908,0.839119776,0.251992673,0.818552331
987,0.001,0.1637499,0.766730462,0.219738796,0.826124568
988,0.001,0.161016308,0.784886965,0.225789741,0.824303825
989,0.001,0.153929032,0.801592162,0.220044404,0.824845929
990,0.001,0.157758377,0.77723535,0.21231325,0.827593664
991,0.001,0.15365497,0.814886598,0.214914531,0.827799144
992,0.001,0.149120085,0.812249739,0.203411773,0.830532289
993,0.001,0.149440356,0.821980002,0.204113275,0.830610258
994,0.001,0.151115701,0.804052352,0.213411957,0.828712495
995,0.001,0.146792166,0.812744322,0.218538955,0.828021321
996,0.001,0.154428326,0.81563328,0.221045718,0.827100772
997,0.001,0.160904057,0.777273441,0.20713973,0.830117291
998,0.001,0.156278826,0.79646233,0.210533187,0.828390861
999,0.001,0.150362156,0.817899046,0.2171316,0.826183272
